UTM1X1,DN,area
EG1282,"15","6005"
EG1282,"14","100"
EG1282,"20","100"
EG1282,"19","100"
EG1282,"4","1401"
EG1282,"7","8106"
EG1282,"23","25720"
EG1282,"19","100"
EG1282,"20","100"
EG1282,"23","100"
EG1282,"20","25"
EG1282,"7","1801"
EG1282,"20","1601"
EG1282,"19","100"
EG1282,"19","100"
EG1282,"14","100"
EG1282,"20","100"
EG1282,"4","1501"
EG1282,"14","400"
EG1282,"19","1301"
EG1282,"20","100"
EG1282,"7","600"
EG1282,"20","801"
EG1282,"14","400"
EG1282,"19","100"
EG1282,"20","100"
EG1282,"20","50"
EG1282,"19","30488"
EG1282,"7","7008"
EG1282,"19","12915"
EG1282,"20","50"
EG1282,"14","75228"
EG1282,"19","12962"
EG1282,"23","1844"
EG1282,"23","8864"
EG1282,"4","50"
EG1282,"20","24024"
EG1282,"23","282797"
EG1282,"20","120455"
EG1382,"5","300"
EG1382,"14","701"
EG1382,"23","400"
EG1382,"23","100"
EG1382,"23","7106"
EG1382,"23","11409"
EG1382,"15","3303"
EG1382,"14","100"
EG1382,"15","100"
EG1382,"19","1001"
EG1382,"9","3102"
EG1382,"17","100"
EG1382,"14","100"
EG1382,"17","901"
EG1382,"23","1101"
EG1382,"14","27322"
EG1382,"14","12210"
EG1382,"14","2402"
EG1382,"14","7130"
EG1382,"14","5404"
EG1382,"14","100"
EG1382,"14","100"
EG1382,"11","901"
EG1382,"11","300"
EG1382,"23","100"
EG1382,"15","75"
EG1382,"14","2802"
EG1382,"14","6454"
EG1382,"20","23519"
EG1382,"20","200"
EG1382,"20","100"
EG1382,"14","200"
EG1382,"15","1601"
EG1382,"14","100"
EG1382,"14","200"
EG1382,"20","200"
EG1382,"14","1101"
EG1382,"14","100"
EG1382,"15","100"
EG1382,"15","100"
EG1382,"14","4003"
EG1382,"19","32926"
EG1382,"15","2202"
EG1382,"14","3703"
EG1382,"14","300"
EG1382,"19","13911"
EG1382,"14","500"
EG1382,"20","100"
EG1382,"14","502"
EG1382,"20","24071"
EG1382,"14","51874"
EG1382,"14","4507"
EG1382,"14","42959"
EG1382,"20","851"
EG1382,"23","686724"
EG1382,"5","4064"
EG1482,"5","1001"
EG1482,"14","901"
EG1482,"7","701"
EG1482,"14","2202"
EG1482,"15","801"
EG1482,"16","6505"
EG1482,"15","400"
EG1482,"5","500"
EG1482,"15","100"
EG1482,"14","100"
EG1482,"15","901"
EG1482,"5","600"
EG1482,"15","1001"
EG1482,"7","701"
EG1482,"14","200"
EG1482,"14","12410"
EG1482,"14","7006"
EG1482,"6","6705"
EG1482,"14","75"
EG1482,"14","100"
EG1482,"20","1501"
EG1482,"7","100"
EG1482,"14","300"
EG1482,"9","1001"
EG1482,"9","100"
EG1482,"6","1501"
EG1482,"15","701"
EG1482,"14","100"
EG1482,"14","3303"
EG1482,"15","3728"
EG1482,"23","4003"
EG1482,"14","952"
EG1482,"23","1401"
EG1482,"14","200"
EG1482,"7","1902"
EG1482,"14","1701"
EG1482,"14","1701"
EG1482,"23","1101"
EG1482,"23","1501"
EG1482,"11","1201"
EG1482,"5","425150"
EG1482,"14","74270"
EG1482,"14","285958"
EG1482,"23","106164"
EG1482,"5","25916"
EG0081,"20","104"
EG0081,"5","104"
EG0081,"17","52"
EG0081,"20","100"
EG0081,"19","2858"
EG0081,"19","3839"
EG0081,"17","956"
EG0081,"7","5018"
EG0081,"20","801"
EG0081,"17","200"
EG0081,"20","73"
EG0081,"17","100"
EG0081,"17","2858"
EG0081,"20","100"
EG0081,"19","2047"
EG0081,"4","546"
EG0081,"4","73"
EG0081,"14","673"
EG0081,"4","701"
EG0081,"4","400"
EG0081,"14","801"
EG0081,"4","1201"
EG0081,"20","400"
EG0081,"20","400"
EG0081,"4","701"
EG0081,"4","1201"
EG0081,"20","200"
EG0081,"20","400"
EG0081,"4","701"
EG0081,"4","1201"
EG0081,"4","400"
EG0081,"20","701"
EG0081,"20","400"
EG0081,"4","701"
EG0081,"4","1201"
EG0081,"19","15739"
EG0081,"4","400"
EG0081,"20","701"
EG0081,"20","200"
EG0081,"14","200"
EG0081,"4","701"
EG0081,"4","701"
EG0081,"14","200"
EG0081,"4","400"
EG0081,"14","400"
EG0081,"4","701"
EG0081,"14","400"
EG0081,"4","400"
EG0081,"7","4203"
EG0081,"4","701"
EG0081,"20","100"
EG0081,"14","100"
EG0081,"20","400"
EG0081,"4","701"
EG0081,"20","400"
EG0081,"4","400"
EG0081,"4","1201"
EG0081,"20","200"
EG0081,"4","400"
EG0081,"20","400"
EG0081,"4","701"
EG0081,"16","7406"
EG0081,"20","400"
EG0081,"4","400"
EG0081,"19","200"
EG0081,"4","701"
EG0081,"20","200"
EG0081,"20","300"
EG0081,"17","100"
EG0081,"4","701"
EG0081,"17","200"
EG0081,"17","100"
EG0081,"4","1201"
EG0081,"17","200"
EG0081,"17","400"
EG0081,"4","1201"
EG0081,"4","701"
EG0081,"17","200"
EG0081,"17","400"
EG0081,"4","701"
EG0081,"17","200"
EG0081,"17","100"
EG0081,"16","200"
EG0081,"4","400"
EG0081,"17","100"
EG0081,"4","1201"
EG0081,"20","100"
EG0081,"16","100"
EG0081,"20","393386"
EG0081,"16","1701"
EG0081,"20","400"
EG0081,"4","701"
EG0081,"4","701"
EG0081,"20","600"
EG0081,"4","400"
EG0081,"4","400"
EG0081,"17","100"
EG0081,"16","100"
EG0081,"17","400"
EG0081,"4","701"
EG0081,"17","100"
EG0081,"4","701"
EG0081,"17","100"
EG0081,"24","25520"
EG0081,"4","100"
EG0081,"4","400"
EG0081,"17","100"
EG0081,"17","701"
EG0081,"4","600"
EG0081,"17","11910"
EG0081,"19","3102"
EG0081,"19","100"
EG0081,"20","100"
EG0081,"19","100"
EG0081,"5","600"
EG0081,"19","100268"
EG0081,"19","100"
EG0081,"20","100"
EG0081,"19","100"
EG0081,"24","77615"
EG0081,"7","97"
EG0081,"20","294588"
EG0181,"17","103"
EG0181,"20","104"
EG0181,"4","104"
EG0181,"19","52"
EG0181,"4","356"
EG0181,"20","200"
EG0181,"19","100"
EG0181,"20","100"
EG0181,"19","1438"
EG0181,"20","400"
EG0181,"20","100"
EG0181,"20","27"
EG0181,"4","701"
EG0181,"19","100"
EG0181,"20","100"
EG0181,"4","1201"
EG0181,"19","200"
EG0181,"20","200"
EG0181,"4","400"
EG0181,"20","701"
EG0181,"20","200"
EG0181,"19","100"
EG0181,"20","100"
EG0181,"14","200"
EG0181,"19","100"
EG0181,"20","100"
EG0181,"4","701"
EG0181,"19","255"
EG0181,"4","1201"
EG0181,"20","100"
EG0181,"4","400"
EG0181,"14","701"
EG0181,"19","100"
EG0181,"20","100"
EG0181,"19","29057"
EG0181,"14","400"
EG0181,"7","1192"
EG0181,"4","155"
EG0181,"20","100"
EG0181,"4","1128"
EG0181,"19","100"
EG0181,"20","100"
EG0181,"14","27"
EG0181,"20","100"
EG0181,"19","400"
EG0181,"20","100"
EG0181,"19","200"
EG0181,"19","4504"
EG0181,"20","2685"
EG0181,"19","14385"
EG0181,"19","52742"
EG0181,"19","101291"
EG0181,"20","9035"
EG0181,"7","4704"
EG0181,"20","100"
EG0181,"19","3603"
EG0181,"19","5604"
EG0181,"19","11922"
EG0181,"19","13010"
EG0181,"17","100"
EG0181,"17","100"
EG0181,"17","100"
EG0181,"16","200"
EG0181,"17","100"
EG0181,"19","22718"
EG0181,"19","1091"
EG0181,"17","995"
EG0181,"17","4404"
EG0181,"16","701"
EG0181,"19","6687"
EG0181,"19","291"
EG0181,"20","695658"
EG0281,"2","103"
EG0281,"16","52"
EG0281,"19","100"
EG0281,"20","404"
EG0281,"16","1301"
EG0281,"19","200"
EG0281,"2","500"
EG0281,"20","100"
EG0281,"17","901"
EG0281,"7","4392"
EG0281,"20","200"
EG0281,"5","901"
EG0281,"16","200"
EG0281,"19","200"
EG0281,"14","373"
EG0281,"20","73"
EG0281,"20","200"
EG0281,"19","6340"
EG0281,"2","1301"
EG0281,"19","2202"
EG0281,"19","2202"
EG0281,"7","4058"
EG0281,"16","2802"
EG0281,"15","100"
EG0281,"2","100"
EG0281,"2","100"
EG0281,"7","1310"
EG0281,"20","200"
EG0281,"2","100"
EG0281,"19","100"
EG0281,"2","100"
EG0281,"16","300"
EG0281,"15","300"
EG0281,"17","3002"
EG0281,"2","1101"
EG0281,"2","2148"
EG0281,"17","3203"
EG0281,"9","7498"
EG0281,"16","600"
EG0281,"17","300"
EG0281,"19","2802"
EG0281,"9","100"
EG0281,"17","300"
EG0281,"14","4387"
EG0281,"14","100"
EG0281,"14","100"
EG0281,"20","100"
EG0281,"16","4804"
EG0281,"17","100"
EG0281,"20","23025"
EG0281,"17","100"
EG0281,"16","100"
EG0281,"20","51659"
EG0281,"17","400"
EG0281,"19","100"
EG0281,"17","200"
EG0281,"19","1301"
EG0281,"17","300"
EG0281,"17","200"
EG0281,"17","100"
EG0281,"15","37998"
EG0281,"24","9608"
EG0281,"17","200"
EG0281,"17","801"
EG0281,"16","1401"
EG0281,"20","100"
EG0281,"15","100"
EG0281,"15","100"
EG0281,"15","2302"
EG0281,"17","3803"
EG0281,"15","100"
EG0281,"16","100"
EG0281,"24","21417"
EG0281,"17","200"
EG0281,"17","300"
EG0281,"19","216276"
EG0281,"19","29338"
EG0281,"17","1401"
EG0281,"24","292"
EG0281,"19","2002"
EG0281,"17","73"
EG0281,"19","100"
EG0281,"17","200"
EG0281,"19","100"
EG0281,"19","2402"
EG0281,"19","100"
EG0281,"19","100"
EG0281,"24","8907"
EG0281,"17","1365"
EG0281,"24","18715"
EG0281,"20","365"
EG0281,"17","1201"
EG0281,"19","100"
EG0281,"2","19607"
EG0281,"19","1711"
EG0281,"16","2142"
EG0281,"17","300"
EG0281,"17","2948"
EG0281,"17","644"
EG0281,"17","49"
EG0281,"16","97"
EG0281,"19","6631"
EG0281,"19","4386"
EG0281,"20","357883"
EG0281,"20","102925"
EG0381,"19","154"
EG0381,"9","184"
EG0381,"22","1716"
EG0381,"7","2087"
EG0381,"20","100"
EG0381,"14","27"
EG0381,"20","27"
EG0381,"7","13597"
EG0381,"20","200"
EG0381,"20","200"
EG0381,"19","100"
EG0381,"19","15312"
EG0381,"19","14612"
EG0381,"2","354"
EG0381,"9","1709"
EG0381,"19","100"
EG0381,"14","7923"
EG0381,"7","801"
EG0381,"19","1301"
EG0381,"7","7752"
EG0381,"19","4604"
EG0381,"19","3203"
EG0381,"20","200"
EG0381,"5","3503"
EG0381,"5","1401"
EG0381,"19","19015"
EG0381,"20","100"
EG0381,"20","100"
EG0381,"20","100"
EG0381,"20","100"
EG0381,"20","100"
EG0381,"19","100"
EG0381,"7","6409"
EG0381,"19","67754"
EG0381,"19","1201"
EG0381,"19","73"
EG0381,"19","100"
EG0381,"19","100"
EG0381,"19","39517"
EG0381,"19","26421"
EG0381,"19","4504"
EG0381,"15","1066"
EG0381,"20","701"
EG0381,"7","3503"
EG0381,"7","3403"
EG0381,"19","100"
EG0381,"17","100"
EG0381,"20","200"
EG0381,"24","100"
EG0381,"17","400"
EG0381,"15","2502"
EG0381,"24","1201"
EG0381,"24","13211"
EG0381,"19","25620"
EG0381,"24","3311"
EG0381,"24","500"
EG0381,"17","7233"
EG0381,"20","500"
EG0381,"5","1601"
EG0381,"19","12910"
EG0381,"17","13411"
EG0381,"7","6205"
EG0381,"17","6141"
EG0381,"17","685"
EG0381,"19","7306"
EG0381,"20","901"
EG0381,"16","593"
EG0381,"15","1201"
EG0381,"6","2202"
EG0381,"15","100"
EG0381,"7","2602"
EG0381,"20","1902"
EG0381,"19","100"
EG0381,"19","200"
EG0381,"19","200"
EG0381,"20","600"
EG0381,"19","100"
EG0381,"20","100"
EG0381,"20","5941"
EG0381,"19","73"
EG0381,"20","1201"
EG0381,"20","1201"
EG0381,"16","100"
EG0381,"16","1601"
EG0381,"17","100"
EG0381,"15","365"
EG0381,"20","100"
EG0381,"5","300"
EG0381,"20","100"
EG0381,"2","24928"
EG0381,"20","600"
EG0381,"16","1101"
EG0381,"6","76307"
EG0381,"19","298"
EG0381,"20","100"
EG0381,"20","49"
EG0381,"7","1496"
EG0381,"5","147"
EG0381,"17","18490"
EG0381,"20","298"
EG0381,"19","38855"
EG0381,"20","842"
EG0381,"19","1245"
EG0381,"20","1069"
EG0381,"20","454357"
EG0481,"7","153"
EG0481,"24","102"
EG0481,"9","622"
EG0481,"20","100"
EG0481,"20","200"
EG0481,"20","100"
EG0481,"20","100"
EG0481,"20","100"
EG0481,"20","100"
EG0481,"20","701"
EG0481,"7","6827"
EG0481,"19","6007"
EG0481,"20","2905"
EG0481,"20","100"
EG0481,"20","200"
EG0481,"23","11866"
EG0481,"19","774"
EG0481,"19","100"
EG0481,"20","100"
EG0481,"7","10008"
EG0481,"22","23619"
EG0481,"20","4777"
EG0481,"20","1201"
EG0481,"20","100"
EG0481,"19","100"
EG0481,"5","2802"
EG0481,"7","1155"
EG0481,"19","300"
EG0481,"20","100"
EG0481,"19","17114"
EG0481,"20","100"
EG0481,"19","200"
EG0481,"19","100"
EG0481,"19","100"
EG0481,"6","2302"
EG0481,"19","200"
EG0481,"19","300"
EG0481,"19","2302"
EG0481,"7","4099"
EG0481,"20","100"
EG0481,"20","600"
EG0481,"19","1228"
EG0481,"20","100"
EG0481,"14","2102"
EG0481,"20","100"
EG0481,"17","100"
EG0481,"14","100"
EG0481,"17","701"
EG0481,"17","100"
EG0481,"15","735"
EG0481,"17","100"
EG0481,"17","1101"
EG0481,"14","3603"
EG0481,"20","100"
EG0481,"6","20817"
EG0481,"19","87270"
EG0481,"19","600"
EG0481,"20","100"
EG0481,"19","4003"
EG0481,"17","100"
EG0481,"16","1401"
EG0481,"17","1501"
EG0481,"19","5204"
EG0481,"17","4119"
EG0481,"7","7245"
EG0481,"16","1109"
EG0481,"20","801"
EG0481,"7","6405"
EG0481,"19","120912"
EG0481,"19","13411"
EG0481,"15","2137"
EG0481,"9","1701"
EG0481,"9","100"
EG0481,"17","1001"
EG0481,"16","496"
EG0481,"19","15359"
EG0481,"20","49"
EG0481,"24","6944"
EG0481,"19","11697"
EG0481,"19","8005"
EG0481,"19","98"
EG0481,"20","565245"
EG0581,"5","102"
EG0581,"7","2008"
EG0581,"19","852"
EG0581,"20","100"
EG0581,"19","100"
EG0581,"7","695"
EG0581,"19","153"
EG0581,"19","2202"
EG0581,"19","27"
EG0581,"20","27"
EG0581,"19","1501"
EG0581,"20","100"
EG0581,"19","100"
EG0581,"14","1001"
EG0581,"14","1601"
EG0581,"19","1501"
EG0581,"20","1001"
EG0581,"20","100"
EG0581,"20","100"
EG0581,"20","200"
EG0581,"20","1501"
EG0581,"20","300"
EG0581,"14","100"
EG0581,"14","4003"
EG0581,"20","100"
EG0581,"15","1501"
EG0581,"16","3203"
EG0581,"20","1601"
EG0581,"20","100"
EG0581,"20","100"
EG0581,"19","100"
EG0581,"19","10809"
EG0581,"20","2502"
EG0581,"20","500"
EG0581,"19","801"
EG0581,"20","100"
EG0581,"24","14111"
EG0581,"19","5304"
EG0581,"19","100"
EG0581,"9","5204"
EG0581,"7","5765"
EG0581,"20","200"
EG0581,"20","10308"
EG0581,"19","51973"
EG0581,"19","375005"
EG0581,"20","100"
EG0581,"9","4203"
EG0581,"9","1101"
EG0581,"9","3249"
EG0581,"7","5298"
EG0581,"19","28159"
EG0581,"19","33308"
EG0581,"20","62445"
EG0581,"20","354212"
EG0681,"20","100"
EG0681,"19","100"
EG0681,"20","4604"
EG0681,"7","907"
EG0681,"19","4203"
EG0681,"19","100"
EG0681,"20","100"
EG0681,"19","200"
EG0681,"19","8642"
EG0681,"20","1501"
EG0681,"20","901"
EG0681,"20","1501"
EG0681,"20","100"
EG0681,"19","100"
EG0681,"7","1696"
EG0681,"20","3603"
EG0681,"5","3745"
EG0681,"7","74"
EG0681,"7","748"
EG0681,"20","200"
EG0681,"7","1902"
EG0681,"20","200"
EG0681,"20","200"
EG0681,"20","100"
EG0681,"19","600"
EG0681,"14","100"
EG0681,"20","93329"
EG0681,"20","1501"
EG0681,"14","100"
EG0681,"14","2602"
EG0681,"14","500"
EG0681,"14","3703"
EG0681,"14","901"
EG0681,"10","1201"
EG0681,"10","901"
EG0681,"14","100"
EG0681,"19","100"
EG0681,"14","2602"
EG0681,"14","5705"
EG0681,"14","1101"
EG0681,"20","100"
EG0681,"19","6805"
EG0681,"20","100"
EG0681,"20","500"
EG0681,"20","100"
EG0681,"20","100"
EG0681,"19","200"
EG0681,"19","1601"
EG0681,"14","5604"
EG0681,"19","386376"
EG0681,"14","200"
EG0681,"14","400"
EG0681,"14","648"
EG0681,"14","200"
EG0681,"17","2251"
EG0681,"14","300"
EG0681,"14","110"
EG0681,"14","2150"
EG0681,"20","442514"
EG0781,"17","301"
EG0781,"14","100"
EG0781,"14","702"
EG0781,"17","452"
EG0781,"20","1002"
EG0781,"17","200"
EG0781,"16","1753"
EG0781,"17","100"
EG0781,"16","3354"
EG0781,"19","5810"
EG0781,"14","1401"
EG0781,"19","701"
EG0781,"20","7157"
EG0781,"14","1001"
EG0781,"19","200"
EG0781,"14","100"
EG0781,"14","300"
EG0781,"20","901"
EG0781,"14","200"
EG0781,"17","3203"
EG0781,"20","2802"
EG0781,"19","4524"
EG0781,"17","12210"
EG0781,"20","300"
EG0781,"19","1701"
EG0781,"17","2402"
EG0781,"14","3703"
EG0781,"17","200"
EG0781,"14","100"
EG0781,"17","4804"
EG0781,"19","2202"
EG0781,"14","3002"
EG0781,"17","100"
EG0781,"14","1501"
EG0781,"20","100"
EG0781,"19","2402"
EG0781,"20","1101"
EG0781,"16","100"
EG0781,"19","100"
EG0781,"19","1701"
EG0781,"7","806"
EG0781,"20","300"
EG0781,"17","500"
EG0781,"14","100"
EG0781,"20","1301"
EG0781,"14","200"
EG0781,"17","901"
EG0781,"14","100"
EG0781,"20","1201"
EG0781,"14","100"
EG0781,"17","3903"
EG0781,"20","1101"
EG0781,"20","100"
EG0781,"17","548"
EG0781,"20","81165"
EG0781,"16","6105"
EG0781,"19","2002"
EG0781,"17","500"
EG0781,"5","558"
EG0781,"7","1027"
EG0781,"17","500"
EG0781,"7","53"
EG0781,"14","100"
EG0781,"20","300"
EG0781,"20","100"
EG0781,"16","2424"
EG0781,"17","200"
EG0781,"14","2602"
EG0781,"16","1601"
EG0781,"17","200"
EG0781,"20","100"
EG0781,"17","1201"
EG0781,"14","200"
EG0781,"17","100"
EG0781,"20","100"
EG0781,"14","8907"
EG0781,"20","166777"
EG0781,"20","12510"
EG0781,"17","2602"
EG0781,"14","100"
EG0781,"16","1601"
EG0781,"14","4904"
EG0781,"19","100"
EG0781,"14","100"
EG0781,"19","1701"
EG0781,"7","600"
EG0781,"20","3503"
EG0781,"19","36329"
EG0781,"11","901"
EG0781,"17","100"
EG0781,"19","100"
EG0781,"17","100"
EG0781,"20","26303"
EG0781,"17","100"
EG0781,"20","248"
EG0781,"17","100"
EG0781,"17","100"
EG0781,"20","1401"
EG0781,"14","100"
EG0781,"14","100"
EG0781,"17","1923"
EG0781,"17","2102"
EG0781,"14","1601"
EG0781,"14","1701"
EG0781,"14","100"
EG0781,"14","200"
EG0781,"14","100"
EG0781,"14","100"
EG0781,"14","200"
EG0781,"20","300"
EG0781,"20","6305"
EG0781,"14","100"
EG0781,"14","1301"
EG0781,"14","100"
EG0781,"14","100"
EG0781,"20","100"
EG0781,"19","63613"
EG0781,"20","100"
EG0781,"20","5404"
EG0781,"14","701"
EG0781,"14","2102"
EG0781,"14","2102"
EG0781,"19","100"
EG0781,"19","200"
EG0781,"20","801"
EG0781,"20","200"
EG0781,"19","500"
EG0781,"20","100"
EG0781,"19","120381"
EG0781,"20","1470"
EG0781,"19","100"
EG0781,"14","253"
EG0781,"7","801"
EG0781,"14","100"
EG0781,"20","200"
EG0781,"19","100"
EG0781,"20","100"
EG0781,"20","100"
EG0781,"14","901"
EG0781,"14","89"
EG0781,"19","3651"
EG0781,"19","88658"
EG0781,"20","235991"
EG0881,"14","50"
EG0881,"14","150"
EG0881,"19","100"
EG0881,"10","6207"
EG0881,"20","5657"
EG0881,"14","951"
EG0881,"17","100"
EG0881,"20","3503"
EG0881,"19","100"
EG0881,"17","1201"
EG0881,"19","100"
EG0881,"20","2002"
EG0881,"17","1301"
EG0881,"19","200"
EG0881,"17","100"
EG0881,"19","100"
EG0881,"15","2302"
EG0881,"17","100"
EG0881,"14","400"
EG0881,"17","200"
EG0881,"20","4504"
EG0881,"17","701"
EG0881,"14","100"
EG0881,"17","300"
EG0881,"14","1701"
EG0881,"14","1701"
EG0881,"17","100"
EG0881,"19","100"
EG0881,"14","901"
EG0881,"20","1001"
EG0881,"20","701"
EG0881,"17","400"
EG0881,"17","6205"
EG0881,"20","600"
EG0881,"14","1201"
EG0881,"19","10308"
EG0881,"14","1301"
EG0881,"17","1201"
EG0881,"10","1902"
EG0881,"10","100"
EG0881,"17","3203"
EG0881,"14","300"
EG0881,"20","1902"
EG0881,"20","400"
EG0881,"14","6906"
EG0881,"20","701"
EG0881,"20","200"
EG0881,"20","200"
EG0881,"20","100"
EG0881,"14","701"
EG0881,"14","200"
EG0881,"14","100"
EG0881,"14","200"
EG0881,"20","14912"
EG0881,"14","2002"
EG0881,"14","600"
EG0881,"19","1001"
EG0881,"17","100"
EG0881,"17","901"
EG0881,"17","753"
EG0881,"17","1001"
EG0881,"17","901"
EG0881,"14","300"
EG0881,"16","3781"
EG0881,"17","300"
EG0881,"14","100"
EG0881,"16","100"
EG0881,"16","701"
EG0881,"17","300"
EG0881,"17","801"
EG0881,"16","200"
EG0881,"14","901"
EG0881,"17","100"
EG0881,"14","17814"
EG0881,"17","1201"
EG0881,"10","10008"
EG0881,"14","74"
EG0881,"20","100"
EG0881,"19","100"
EG0881,"20","100"
EG0881,"19","100"
EG0881,"14","2002"
EG0881,"20","1301"
EG0881,"19","100"
EG0881,"20","100"
EG0881,"19","100"
EG0881,"20","200"
EG0881,"20","14730"
EG0881,"19","5905"
EG0881,"20","1601"
EG0881,"20","252"
EG0881,"20","100"
EG0881,"20","100"
EG0881,"19","100"
EG0881,"20","100"
EG0881,"19","1101"
EG0881,"17","2102"
EG0881,"19","1101"
EG0881,"19","300"
EG0881,"20","500"
EG0881,"19","100"
EG0881,"19","200"
EG0881,"20","200"
EG0881,"19","100"
EG0881,"20","200"
EG0881,"19","100"
EG0881,"17","879"
EG0881,"20","100"
EG0881,"15","4504"
EG0881,"20","100"
EG0881,"19","1902"
EG0881,"17","1401"
EG0881,"19","148"
EG0881,"19","2802"
EG0881,"19","362701"
EG0881,"19","6105"
EG0881,"20","431"
EG0881,"20","801"
EG0881,"19","100"
EG0881,"19","100"
EG0881,"20","200"
EG0881,"20","100"
EG0881,"20","100"
EG0881,"17","5104"
EG0881,"19","1101"
EG0881,"17","1201"
EG0881,"19","100"
EG0881,"17","100"
EG0881,"17","50"
EG0881,"19","50"
EG0881,"19","551"
EG0881,"10","180950"
EG0881,"19","16170"
EG0881,"19","650"
EG0881,"20","245414"
EG0981,"9","100"
EG0981,"20","100"
EG0981,"2","1552"
EG0981,"14","1051"
EG0981,"20","100"
EG0981,"14","100"
EG0981,"19","1701"
EG0981,"19","38433"
EG0981,"19","200"
EG0981,"19","801"
EG0981,"20","100"
EG0981,"20","200"
EG0981,"14","100"
EG0981,"19","6805"
EG0981,"14","901"
EG0981,"20","100"
EG0981,"14","2702"
EG0981,"14","2002"
EG0981,"19","4504"
EG0981,"20","701"
EG0981,"14","100"
EG0981,"19","100"
EG0981,"14","500"
EG0981,"19","100"
EG0981,"14","100"
EG0981,"14","100"
EG0981,"14","100"
EG0981,"19","100"
EG0981,"20","200"
EG0981,"19","100"
EG0981,"20","100"
EG0981,"10","1101"
EG0981,"19","1401"
EG0981,"19","200"
EG0981,"19","25520"
EG0981,"19","200"
EG0981,"19","500"
EG0981,"14","1501"
EG0981,"19","200"
EG0981,"14","400"
EG0981,"14","600"
EG0981,"20","113441"
EG0981,"14","26"
EG0981,"14","1601"
EG0981,"14","8207"
EG0981,"14","1801"
EG0981,"14","100"
EG0981,"14","100"
EG0981,"20","200"
EG0981,"10","5604"
EG0981,"14","400"
EG0981,"19","100"
EG0981,"19","147663"
EG0981,"14","1701"
EG0981,"20","1801"
EG0981,"19","100"
EG0981,"19","1902"
EG0981,"14","1001"
EG0981,"19","1401"
EG0981,"14","400"
EG0981,"19","100"
EG0981,"19","14163"
EG0981,"14","701"
EG0981,"19","4848"
EG0981,"19","600"
EG0981,"20","100"
EG0981,"14","100"
EG0981,"19","29729"
EG0981,"10","100"
EG0981,"14","200"
EG0981,"14","200"
EG0981,"19","100"
EG0981,"14","100"
EG0981,"14","100"
EG0981,"14","100"
EG0981,"10","701"
EG0981,"14","100"
EG0981,"20","74"
EG0981,"20","100"
EG0981,"14","100"
EG0981,"20","200"
EG0981,"14","100"
EG0981,"20","39532"
EG0981,"14","100"
EG0981,"20","200"
EG0981,"14","100"
EG0981,"19","9209"
EG0981,"10","413282"
EG0981,"14","1752"
EG0981,"20","38423"
EG0981,"10","4456"
EG0981,"20","58127"
EG1081,"14","50"
EG1081,"19","850"
EG1081,"15","8490"
EG1081,"14","1150"
EG1081,"14","100"
EG1081,"14","701"
EG1081,"19","100"
EG1081,"19","1201"
EG1081,"19","1350"
EG1081,"19","1001"
EG1081,"20","100"
EG1081,"20","100"
EG1081,"19","4904"
EG1081,"7","100"
EG1081,"7","100"
EG1081,"7","100"
EG1081,"22","9007"
EG1081,"5","2202"
EG1081,"19","14111"
EG1081,"7","300"
EG1081,"19","3895"
EG1081,"19","4103"
EG1081,"19","1301"
EG1081,"24","500"
EG1081,"20","100"
EG1081,"24","300"
EG1081,"19","43835"
EG1081,"20","100"
EG1081,"24","300"
EG1081,"20","100"
EG1081,"20","801"
EG1081,"19","100"
EG1081,"20","100"
EG1081,"19","100"
EG1081,"19","100"
EG1081,"10","3703"
EG1081,"19","39431"
EG1081,"19","1556"
EG1081,"19","1601"
EG1081,"14","100"
EG1081,"20","100"
EG1081,"20","100"
EG1081,"16","1501"
EG1081,"20","100"
EG1081,"16","100"
EG1081,"20","300"
EG1081,"14","7006"
EG1081,"19","3697"
EG1081,"20","100"
EG1081,"20","400"
EG1081,"20","26"
EG1081,"17","100"
EG1081,"14","15262"
EG1081,"17","902"
EG1081,"20","733752"
EG1081,"10","89236"
EG1181,"19","349"
EG1181,"19","1600"
EG1181,"15","64"
EG1181,"15","1201"
EG1181,"19","200"
EG1181,"19","2451"
EG1181,"19","1300"
EG1181,"20","100"
EG1181,"19","375"
EG1181,"23","710"
EG1181,"19","151"
EG1181,"20","1101"
EG1181,"20","100"
EG1181,"10","1001"
EG1181,"20","100"
EG1181,"2","2302"
EG1181,"9","500"
EG1181,"10","100"
EG1181,"10","100"
EG1181,"9","3303"
EG1181,"19","1101"
EG1181,"24","20208"
EG1181,"7","2402"
EG1181,"9","901"
EG1181,"20","100"
EG1181,"15","1101"
EG1181,"19","100"
EG1181,"20","1201"
EG1181,"19","3603"
EG1181,"14","2849"
EG1181,"19","701"
EG1181,"20","100"
EG1181,"20","100"
EG1181,"19","12918"
EG1181,"20","100"
EG1181,"14","1501"
EG1181,"20","100"
EG1181,"19","100"
EG1181,"20","75"
EG1181,"14","200"
EG1181,"14","100"
EG1181,"7","14812"
EG1181,"14","4404"
EG1181,"9","3002"
EG1181,"15","4704"
EG1181,"19","38931"
EG1181,"14","600"
EG1181,"20","100"
EG1181,"20","100"
EG1181,"9","1376"
EG1181,"20","100"
EG1181,"20","100"
EG1181,"20","100"
EG1181,"20","100"
EG1181,"19","1001"
EG1181,"14","100"
EG1181,"9","2802"
EG1181,"14","7606"
EG1181,"20","3126"
EG1181,"19","100"
